"MLS #","Cat","Status","Address","City","County","Beds","Baths","Structure Type","Status Contractual Search Date","Current Price","List Price","HOA Fee","Building Name","Lot Size Acres","Main Level Bedrooms","Main Level Full Baths","Main Level Half Baths","Municipality","Pool","Price/SqFt","RATIO Close Price By List Price","RATIO Close Price By Original List Price","Selling Office Name","Total SQFT","Year Built","Zip Code","Legal Subdivision","Age","Original List Price","Above Grade Finished SQFT","DOM","List Agent Full Name","Selling Agent Full Name","List Office Name"
"VAAX2024968","RES","CLS","1326 Chetworth Ct","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","07/26/23","$817,000","$825,000.00","$217.50","","0.04","0","0","1","","No Pool","$600.74","0.99030","0.990","Redfin Corp","1,645","1977","22314","BASHFORD LANE CLUSTER","47","$825,000","1,360","13","Joseph O Estabrooks Jr.","Agne Salgado","Keller Williams Capital Properties (KWCP3)"
"VAAX2026330","RES","CLS","1005 Cameron St","Alexandria","Alexandria City, VA","2","1/1","End of Row/Townhouse","08/25/23","$827,500","$858,500.00","","","0.02","","","1","","No Pool","$604.90","0.96389","0.964","McEnearney Associates, Inc.","1,868","1890","22314","","134","$858,500","1,368","17","Nora E Partlow","Jane Crosby","Coldwell Banker Realty (CBRB54)"
"VAAX2025220","RES","CLS","827 S Royal St","Alexandria","Alexandria City, VA","3","3/0","End of Row/Townhouse","07/31/23","$1,295,000","$1,295,000.00","","","0.09","0","0","0","","No Pool","$941.13","1.00000","1.000","Keller Williams Capital Properties","2,016","1942","22314","YATES GARDENS","82","$1,295,000","1,376","7","Lauren A Bishop","Joseph O Estabrooks Jr.","McEnearney Associates, Inc. (MCE1)"
"VAAX2024574","RES","CLS","424 S Royal St","Alexandria","Alexandria City, VA","3","1/1","Detached","08/14/23","$920,000","$930,000.00","","","0.05","","","1","","No Pool","$666.67","0.98925","0.989","Compass","1,380","1840","22314","","184","$930,000","1,380","51","Ehad Hancioglu","Jeffrey A Jacobs","TTR Sotheby's International Realty (TTRS11)"
"VAAX2024228","RES","CLS","712 N Columbus St","Alexandria","Alexandria City, VA","2","2/1","Interior Row/Townhouse","09/05/23","$737,501","$735,000.00","","","0.03","2","2","1","","No Pool","$532.88","1.00340","1.003","","1,384","1940","22314","","84","$735,000","1,384","27","Tanya R Johnson","Cameron Crossman","Keller Williams Realty (KWR18)"
"VAAX2026140","RES","CLS","115 N Lee St #BH503","Alexandria","Alexandria City, VA","2","2","Penthouse Unit/Flat/Apartment","08/31/23","$975,000","$965,000.00","","TORPEDO FACTORY","","1","1","","","No Pool","$703.97","1.01036","1.010","EXP Realty, LLC","1,385","1985","22314","TORPEDO FACTORY","39","$965,000","1,385","7","Billy Buck","Brian Wilson","William G. Buck & Assoc., Inc. (BUCK1)"
"VAAX2030092","RES","ACT","811 Oronoco St","Alexandria","Alexandria City, VA","2","2/1","Interior Row/Townhouse","01/18/24","$875,000","$875,000.00","","","0.03","","","1","","No Pool","$625.89","","","","1,398","1900","22314","","124","$875,000","1,398","2","Sue S Goodhart","","Compass (COMPS7)"
"VAAX2027382","RES","CLS","68 Wolfe St","Alexandria","Alexandria City, VA","2","2/1","End of Row/Townhouse","11/03/23","$1,095,000","$1,095,000.00","","HARBORSIDE","","","","1","","No Pool","$782.14","1.00000","1.000","Compass","1,400","1993","22314","HARBORSIDE","31","$1,095,000","1,400","24","Lauren A Bishop","Shaun Murphy","McEnearney Associates, Inc. (MCE1)"
"VAAX2024462","RES","CLS","1335 Chetworth Ct","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","07/26/23","$826,000","$835,000.00","$2,610.00","OLD NORTH PORT","0.04","0","0","1","","No Pool","$585.82","0.98922","0.989","McEnearney Associates, Inc.","2,110","1977","22314","BASHFORD LANE CLUSTER","47","$835,000","1,410","12","Sue S Goodhart","Jennifer L Walker","Compass (COMPS8)"
"VAAX2026156","RES","CLS","925 N Fairfax St #209","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","08/07/23","$1,020,000","$1,049,900.00","","","","2","2","","","No Pool","$723.40","0.97152","0.972","McEnearney Associates, Inc.","1,410","2023","22314","","1","$1,049,900","1,410","14","Carley Abbott","Lisa W Groover","McWilliams/Ballard Inc. (MCWB1)"
"VAAX2028344","RES","CLS","501 Slaters Ln #19","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","10/02/23","$760,000","$760,000.00","","MARINA TOWERS","","2","2","","","Yes - Community","$535.21","1.00000","1.000","On Point Realty, LLC.","1,420","1970","22314","MARINA TOWERS","54","$760,000","1,420","0","Non Member","Suzanne M Hanger","Non Subscribing Office (NON1)"
"VAAX2027274","RES","CLS","1201 N Royal St #606","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","10/26/23","$1,499,900","$1,499,900.00","","NONE AVAILABLE","","2","2","","","No Pool","$1,056.27","1.00000","1.000","McEnearney Associates, Inc.","1,420","2022","22314","","2","$1,499,900","1,420","20","Brenda Brophy","Mary K Taylor","McWilliams/Ballard, Inc. (MCWB3)"
"VAAX2025506","RES","CLS","806 Bashford Ln","Alexandria","Alexandria City, VA","2","1/2","Interior Row/Townhouse","11/01/23","$775,000","$774,500.00","$779.00","","0.02","0","0","1","","No Pool","$542.72","1.00065","0.975","KW Metro Center","1,428","1980","22314","VIRGINIA VILLAGE","44","$794,900","1,428","97","Francis Allen Miller IV","John Robert Klika Jr.","RLAH @properties (RLAH3)"
"VAAX2027488","RES","CLS","117 Peyton St N","Alexandria","Alexandria City, VA","3","2/1","Interior Row/Townhouse","12/20/23","$1,100,000","$1,175,000.00","","","0.04","0","","1","","Yes - Community","$769.23","0.93617","0.936","Long & Foster Real Estate, Inc.","2,145","1910","22314","","114","$1,175,000","1,430","74","Christine R Garner","Heidi R Kohler","Weichert, REALTORS (WEI58)"
"VAAX2025862","RES","CLS","1110 W Abingdon Dr","Alexandria","Alexandria City, VA","2","3/1","Interior Row/Townhouse","09/25/23","$875,000","$825,000.00","$260.00","THE NETHERGATE","0.02","0","0","1","","No Pool","$609.33","1.06061","1.061","TTR Sotheby's International Realty","1,940","1985","22314","VIRGINIA VILLAGE","39","$825,000","1,436","7","Josh Dukes","Phyllis G Patterson","KW Metro Center (KWR19)"
"VAAX2025562","RES","CLS","1250 S Washington St #803","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","08/04/23","$750,000","$795,000.00","","PORTO VECCHIO","","2","2","","","Yes - Community","$521.20","0.94340","0.943","KW Metro Center","1,439","1983","22314","PORTO VECCHIO","41","$795,000","1,439","16","Ned Rich","Faith Mading","Washington Fine Properties, LLC (WFP1)"
"VAAX2029078","RES","CLS","310 Strand St #301","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","12/29/23","$1,560,000","$1,595,000.00","$0.00","","","2","2","","","No Pool","$1,080.33","0.97806","0.978","McEnearney Associates, Inc.","1,444","2020","22314","ROBINSON TERMINAL SOUTH","4","$1,595,000","1,444","14","Shirley Mattam-Male","Jean T Beatty","McEnearney Associates, Inc. (MCE3)"
"VAAX2028688","RES","CLS","2181 Jamieson Ave #1709","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","11/17/23","$735,000","$750,000.00","","","","2","2","","","Yes - Community","$508.65","0.98000","0.980","KW Metro Center","1,445","2001","22314","","23","$750,000","1,445","8","Brenda R Stone","Mary Lee Powers","EXP Realty, LLC (EXPY5)"
"VAAX2024856","RES","CLS","1250 S Washington St #822","Alexandria","Alexandria City, VA","2","2","Penthouse Unit/Flat/Apartment","09/11/23","$750,000","$750,000.00","","PORTO VECCHIO","","2","2","","","Yes - Community","$518.31","1.00000","0.939","Haven Firm","1,447","1983","22314","PORTO VECCHIO","41","$799,000","1,447","61","Scott S Fortney","Dominique Lamb","Fortney Fine Properties, LLC (FRFP1)"
"VAAX2030104","RES","CLS","1201 N Royal St #211","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","12/28/23","$1,100,000","$1,100,000.00","$30.00","","","2","2","","","No Pool","$759.67","1.00000","1.000","Keller Williams Realty","1,448","2023","22314","","1","$1,100,000","1,448","0","Non Member","Kristen M Develli","Non Subscribing Office (NON1)"
"VAAX2026702","RES","CLS","1014 Queen St","Alexandria","Alexandria City, VA","2","2/1","Interior Row/Townhouse","10/10/23","$855,000","$850,000.00","","","0.03","0","0","1","","No Pool","$588.84","1.00588","1.006","KW Metro Center","1,452","1870","22314","","154","$850,000","1,452","4","Elisabeth Ann Wilson","Jennifir L Birtwhistle","Samson Properties (SAMP24)"
"VAAX2027624","RES","CLS","501 Slaters Ln #901","Alexandria","Alexandria City, VA","3","2","Unit/Flat/Apartment","09/27/23","$680,000","$699,900.00","","MARINA TOWERS","","3","2","","","Yes - Community","$461.96","0.97157","0.972","TTR Sotheby's International Realty","1,472","1978","22314","MARINA TOWERS","46","$699,900","1,472","3","Delaine Campbell","Lyssa B Seward","TTR Sotheby's International Realty (TTRS6)"
"VAAX2027248","RES","CLS","717 S Lee St","Alexandria","Alexandria City, VA","2","2/1","End of Row/Townhouse","09/26/23","$1,010,000","$989,990.00","","","0.04","","","1","","No Pool","$686.14","1.02021","1.020","McEnearney Associates, Inc.","1,472","1880","22314","","144","$989,990","1,472","3","Greg W Hudgins","Susan Anthony","Century 21 Redwood Realty (RDWG2)"
"VAAX2024752","RES","CLS","501 Slaters Ln #1419","Alexandria","Alexandria City, VA","3","2","Penthouse Unit/Flat/Apartment","08/25/23","$920,000","$969,990.00","","MARINA TOWERS","","3","2","","","Yes - Community","$624.58","0.94846","0.948","TTR Sotheby's International Realty","1,473","1970","22314","MARINA TOWERS","54","$969,990","1,473","36","PAUL K CHUNG","Delaine Campbell","CENTURY 21 New Millennium (CENT2041)"
"VAAX2027596","RES","CLS","632 N Payne St","Alexandria","Alexandria City, VA","3","2/2","Interior Row/Townhouse","10/31/23","$900,000","$939,000.00","","","0.04","","","1","","No Pool","$609.76","0.95847","0.958","McEnearney Associates, Inc.","1,999","1990","22314","","34","$939,000","1,476","29","Judy G Cranford","Eric D Kutch","Cranford & Associates (CRN1)"
"VAAX2026980","RES","CLS","2151 Jamieson Ave #1509","Alexandria","Alexandria City, VA","2","2/0","Unit/Flat/Apartment","10/10/23","$809,900","$809,900.00","","CARLYLE TOWERS","","2","2","0","","Yes - Community","$547.60","1.00000","1.000","Samson Properties","1,479","1999","22314","","25","$809,900","1,479","6","Lindsey G Miranda Canaley","Victor O del Villar","KW Metro Center (KWR19)"
"VAAX2029658","RES","CLS","403 N West St","Alexandria","Alexandria City, VA","3","2","Twin/Semi-Detached","11/29/23","$925,000","$925,000.00","","","0.04","","1","","","No Pool","$623.32","1.00000","1.000","Compass","1,484","1935","22314","","89","$925,000","1,484","0","Non Member","Casey C Aboulafia","Non Subscribing Office (NON1)"
"VAAX2028022","RES","CLS","600 Second St #203","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","11/08/23","$1,106,000","$1,199,000.00","","LIBERTY ROW","","2","2","","","No Pool","$744.78","0.92244","0.922","Weichert, REALTORS","1,485","2004","22314","LIBERTY ROW","20","$1,199,000","1,485","4","Christopher J White","Mary G Hurlbut","Long & Foster Real Estate, Inc. (LNG183)"
"VAAX2022952","RES","CLS","521 N Washington St #202","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","08/07/23","$1,125,000","$1,149,900.00","","","","2","2","","","No Pool","$753.01","0.97835","0.953","Coldwell Banker Realty","1,494","2017","22314","THE BOTTLING HOUSE","7","$1,179,900","1,494","78","Anthony Nicholas Athanason","Jason R Secrest","TTR Sotheby's International Realty (TTRS8)"
"VAAX2025116","RES","CLS","225 Strand St #205","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","09/18/23","$1,457,500","$1,495,000.00","","WATERMARK","","2","2","","","No Pool","$972.31","0.97492","0.975","Washington Fine Properties, LLC","1,499","2020","22314","","4","$1,495,000","1,499","11","VLADIMIR DALLENBACH","Nathan J Guggenheim","Compass (COMPS7)"
"VAAX2026960","RES","CLS","201 Swann Ave #201","Alexandria","Alexandria City, VA","2","2/1","Unit/Flat/Apartment","08/14/23","$957,900","$957,900.00","","","","2","2","1","","No Pool","$638.60","1.00000","1.000","McEnearney Associates, Inc.","1,500","","22314","","","$957,900","1,500","0","Non Member","Debbie C Miller","Non Subscribing Office (NON1)"
"VAAX2026652","RES","CLS","507 N Patrick St","Alexandria","Alexandria City, VA","3","2/1","End of Row/Townhouse","11/06/23","$885,000","$899,000.00","","","0.03","0","","1","","No Pool","$585.32","0.98443","0.957","Samson Properties","1,512","1900","22314","","124","$925,000","1,512","18","Jennifer O Halm","Michelle Gildea","Compass (COMPS7)"
"VAAX2029002","RES","CLS","504 Cameron St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","12/01/23","$1,485,000","$1,400,000.00","","","0.02","","","1","","No Pool","$976.97","1.06071","1.061","McEnearney Associates, Inc.","1,940","1780","22314","","244","$1,400,000","1,520","5","MaryEllen Rotondo","Barbara G Beckwith","Compass (COMPS7)"
"VAAX2026876","RES","CLS","3 & 4 Potomac Ct","Alexandria","Alexandria City, VA","3","2/1","End of Row/Townhouse","10/20/23","$1,145,000","$1,165,000.00","","","0.03","","","1","","No Pool","$739.66","0.98283","0.954","Keller Williams Realty","1,548","1790","22314","","234","$1,200,000","1,548","42","Ian A McVeigh","Vasylyna Zenchenko","Samson Properties (SAMP1)"
"VAAX2028650","RES","CLS","625 Slaters Ln #403","Alexandria","Alexandria City, VA","2","2/0","Unit/Flat/Apartment","12/06/23","$1,150,000","$1,200,900.00","","NONE AVAILABLE","","2","2","0","","No Pool","$741.46","0.95762","0.958","EXIT Elite Realty","1,551","2023","22314","LAND OF TOWNGATE","1","$1,200,900","1,551","24","Elizabeth Ellis","Laura N Tilden","Brookfield Mid-Atlantic Brokerage, LLC (BMABLLC)"
"VAAX2026178","RES","CLS","320 S West St #201","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","08/24/23","$865,005","$795,000.00","","THE DUKE","","2","2","","","No Pool","$555.56","1.08806","1.088","KW United","1,557","2010","22314","THE DUKE","14","$795,000","1,557","5","Lisa W Groover","Andrew J Biggers","McEnearney Associates, Inc. (MCE1)"
"VAAX2028142","RES","CLS","2121 Jamieson Ave #609","Alexandria","Alexandria City, VA","2","2/1","Unit/Flat/Apartment","11/29/23","$765,500","$763,500.00","","CARLYLE TOWERS","","2","2","1","","Yes - Community","$489.14","1.00262","1.003","Redfin Corporation","1,565","1997","22314","CARLYLE TOWERS","27","$763,500","1,565","5","Samantha M Haberlach","Benjamin J Grouby","Century 21 Redwood Realty (RDWG7)"
"VAAX2030110","RES","ACT","1201 N Royal St #206","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","01/04/24","$1,529,900","$1,529,900.00","","NONE AVAILABLE","","2","2","","","No Pool","$976.32","","","","1,567","2022","22314","","2","$1,529,900","1,567","16","Brenda Brophy","","McWilliams/Ballard, Inc. (MCWB3)"
"VAAX2027936","RES","CLS","211 Franklin St","Alexandria","Alexandria City, VA","3","2/1","Twin/Semi-Detached","10/12/23","$1,212,000","$1,212,000.00","","","0.04","","","1","","No Pool","$770.01","1.00000","1.000","Fairfax Realty Select","1,574","1805","22314","","219","$1,212,000","1,574","4","Victoria S Kilcullen","Dinh D Pham","Long & Foster Real Estate, Inc. (LNG83)"
"VAAX2026010","RES","CLS","404 N Payne St","Alexandria","Alexandria City, VA","4","2/0","Twin/Semi-Detached","10/10/23","$765,000","$775,000.00","","","0.04","2","1","0","","No Pool","$484.79","0.98710","0.987","Keller Williams Capital Properties","1,578","1930","22314","","94","$775,000","1,578","10","Toya D Giacomini","Kara L Taylor","Long & Foster Real Estate, Inc. (LNG336)"
"VAAX2024886","RES","CLS","125 N Lee St #401","Alexandria","Alexandria City, VA","2","2/1","Penthouse Unit/Flat/Apartment","08/07/23","$1,119,000","$1,119,000.00","","TORPEDO FACTORY","","2","2","1","","No Pool","$708.68","1.00000","1.000","Long & Foster Real Estate, Inc.","1,579","1985","22314","TORPEDO FACTORY","39","$1,119,000","1,579","24","Kelly S. Sweitzer","Kelly S. Sweitzer","Long & Foster Real Estate, Inc. (LNG83)"
"VAAX2024672","RES","CLS","1064 N Royal St","Alexandria","Alexandria City, VA","2","2/1","Interior Row/Townhouse","07/27/23","$825,000","$825,000.00","","WATERGATE OF ALEXANDRIA","","","","1","","No Pool","$522.15","1.00000","1.000","Compass","1,580","1977","22314","WATERGATE OF ALEXANDRIA","47","$825,000","1,580","10","Raymond A Gernhart","Jessica S Richardson","RE/MAX Executives (RMAX203)"
"VAAX2029258","RES","CLS","320 S West St #301","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","01/05/24","$870,000","$879,000.00","","DUKE CONDOMINIUM","","2","2","","","No Pool","$547.86","0.98976","0.990","Compass","1,588","2010","22314","THE DUKE","14","$879,000","1,588","11","PETER T LANE","Stephen Gaich","TTR Sotheby's International Realty (TTRS5)"
"VAAX2026626","RES","CLS","2050 Jamieson Ave #1216","Alexandria","Alexandria City, VA","3","2","Unit/Flat/Apartment","10/30/23","$825,000","$825,000.00","","THE JAMIESON","","3","2","","","No Pool","$518.22","1.00000","0.965","Weichert, REALTORS","1,592","2008","22314","THE JAMIESON","16","$855,000","1,592","39","Donna J. Cramer","Brett Andre Motiff","McEnearney Associates, Inc. (MCE1)"
"VAAX2030342","RES","C/S","325 N Patrick St","Alexandria","Alexandria City, VA","4","3","Detached","01/16/24","$1,250,000","$1,250,000.00","","","0.07","0","0","","","No Pool","$784.19","","","","1,594","1900","22314","","124","","1,594","0","Lauren A Bishop","","McEnearney Associates, Inc. (MCE1)"
"VAAX2027730","RES","CLS","1109 Prince St","Alexandria","Alexandria City, VA","3","2","Interior Row/Townhouse","11/10/23","$1,350,000","$1,395,000.00","","","0.05","","","","","No Pool","$843.75","0.96774","0.968","RLAH @properties","1,850","1804","22314","","220","$1,395,000","1,600","23","Gordon E Wood","Constantina A Paxenos","McEnearney Associates, Inc. (MCE1)"
"VAAX2025334","RES","CLS","625 Slaters Ln #103","Alexandria","Alexandria City, VA","3","2/1","Unit/Flat/Apartment","07/26/23","$1,305,000","$1,325,400.00","","","","3","2","1","","No Pool","$814.10","0.98461","0.985","TTR Sotheby's International Realty","1,603","1986","22314","LAND OF TOWNGATE","38","$1,325,400","1,603","1","Laurie J Hargadon","Kenneth B Trotter","McWilliams/Ballard Inc. (MCWB1)"
"VAAX2028298","RES","CLS","400 Madison St #1502","Alexandria","Alexandria City, VA","3","2/1","Unit/Flat/Apartment","11/09/23","$1,275,000","$1,350,000.00","","ALEXANDRIA HOUSE","","3","2","1","","Yes - Community","$791.93","0.94444","0.944","Coldwell Banker Realty","1,610","1975","22314","ALEXANDRIA HOUSE","49","$1,350,000","1,610","7","Elizabeth R Willey","Allison Taimanglo","Coldwell Banker Realty (CBRB54)"
"VAAX2029092","RES","CLS","527 N Alfred St N","Alexandria","Alexandria City, VA","2","1/1","Interior Row/Townhouse","12/12/23","$833,000","$800,000.00","","","0.03","0","0","1","","No Pool","$515.47","1.04125","1.041","KW Metro Center","1,616","1900","22314","","124","$800,000","1,616","5","Aaron M Seekford","Brian J Adem","Arlington Realty, Inc. (ARL1)"
"VAAX2024916","RES","CLS","500 Wolfe St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","07/28/23","$1,675,000","$1,600,000.00","","","0.05","","","1","","No Pool","$1,028.87","1.04688","1.047","TTR Sotheby's International Realty","2,347","1961","22314","","63","$1,600,000","1,628","5","David L Smith","Sharon Wildberger","Coldwell Banker Realty (CBRB54)"
"VAAX2027978","RES","CLS","1420 Roundhouse Ln","Alexandria","Alexandria City, VA","2","2/1","Unit/Flat/Apartment","10/27/23","$773,000","$773,000.00","","OLD TOWN VILLAGE","","0","0","1","","Yes - Community","$471.34","1.00000","1.000","Long & Foster Real Estate, Inc.","1,640","1997","22314","OLD TOWN VILLAGE","27","$773,000","1,640","9","Lisa W Groover","Wendy Soroka","McEnearney Associates, Inc. (MCE1)"
"VAAX2021290","RES","CLS","323 S Pitt St","Alexandria","Alexandria City, VA","3","3","Interior Row/Townhouse","08/28/23","$1,050,000","$1,099,500.00","","","0.02","","","","","No Pool","$632.15","0.95498","0.811","Compass","2,021","1890","22314","","134","$1,295,000","1,661","90","Sue S Goodhart","Sue S Goodhart","Compass (COMPS8)"
"VAAX2026362","RES","CLS","152 Hilton St","Alexandria","Alexandria City, VA","4","2","Detached","08/23/23","$995,000","$949,000.00","","","0.12","2","1","","","No Pool","$581.87","1.04847","1.048","Cupid Real Estate","1,852","1940","22314","GLENMORE","84","$949,000","1,710","3","MAURICIO MATEOS","Silvana P Dias","Fairfax Realty of Tysons (FRX2)"
"VAAX2025792","RES","CLS","700 S Lee St","Alexandria","Alexandria City, VA","3","2/1","Detached","07/28/23","$1,385,000","$1,375,000.00","","","0.05","0","0","0","","No Pool","$801.50","1.00727","1.007","Century 21 Redwood Realty","2,304","1991","22314","","33","$1,375,000","1,728","2","Lauren A Bishop","Greg W Hudgins","McEnearney Associates, Inc. (MCE1)"
"VAAX2028680","RES","CLS","323 S Lee St","Alexandria","Alexandria City, VA","3","2/1","Interior Row/Townhouse","11/21/23","$1,449,000","$1,449,000.00","","","0.04","0","0","1","","No Pool","$837.57","1.00000","1.000","Samson Properties","1,730","1830","22314","","194","$1,449,000","1,730","5","PHILIP DICKSON","William Restrepo","TTR Sotheby's International Realty (TTRS8)"
"VAAX2027662","RES","CLS","203 S West St S","Alexandria","Alexandria City, VA","3","2/1","End of Row/Townhouse","10/27/23","$950,000","$898,500.00","","","0.03","0","0","1","","No Pool","$548.18","1.05732","1.057","Compass","1,733","1979","22314","","45","$898,500","1,733","6","Meiling Yang","Jennifer S Smira","McEnearney Associates, Inc. (MCE1)"
"VAAX2025312","RES","CLS","1250 S Washington St #302","Alexandria","Alexandria City, VA","2","2/1","Unit/Flat/Apartment","09/18/23","$879,000","$879,000.00","","","","2","2","1","","Yes - Community","$505.46","1.00000","1.000","Washington Fine Properties, LLC","1,739","1985","22314","PORTO VECCHIO","39","$879,000","1,739","28","Mary K Taylor","Stephan Strothe","McEnearney Associates, Inc. (MCE1)"
"VAAX2023066","RES","CLS","2181 Jamieson Ave #1902-2002","Alexandria","Alexandria City, VA","3","3/1","Unit/Flat/Apartment","08/14/23","$825,000","$850,000.00","","CARLYLE TOWERS","","1","1","1","","Yes - Community","$474.14","0.97059","0.971","KW Metro Center","1,740","2001","22314","","23","$850,000","1,740","63","Keri K. Shull","Mark J Lawter","EXP Realty, LLC (EXXPR1)"
"VAAX2026228","RES","CLS","922 Rolfe Pl","Alexandria","Alexandria City, VA","3","2/1","Interior Row/Townhouse","08/25/23","$850,000","$849,900.00","$225.00","POWHATAN PLACE","0.03","0","0","0","","No Pool","$488.51","1.00012","1.000","Coldwell Banker Realty","1,740","1995","22314","POWHATAN PLACE","29","$849,900","1,740","4","Robert J Test","Catherine Hare Foltz","Compass (COMPS7)"
"VAAX2029736","RES","ACT","1201 N Royal St #216","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","12/13/23","$1,499,900","$1,499,900.00","","","","2","2","","","No Pool","$854.16","","","","1,756","2023","22314","","1","$1,499,900","1,756","38","Christopher R Blakemore","","McWilliams/Ballard Inc. (MCWB1)"
"VAAX2027340","RES","CLS","728 S Lee St","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","10/16/23","$1,385,000","$1,395,000.00","","","0.04","","","1","","No Pool","$787.83","0.99283","0.993","Compass","2,395","1940","22314","YATES GARDENS","84","$1,395,000","1,758","7","Lauren A Bishop","Jennifer Ann Hyatt","McEnearney Associates, Inc. (MCE1)"
"VAAX2026604","RES","CLS","620 S Washington St","Alexandria","Alexandria City, VA","3","3/1","Detached","01/12/24","$800,000","$799,980.00","","","0.04","0","0","1","","No Pool","$454.03","1.00003","0.941","Samson Properties","2,094","1830","22314","","194","$849,980","1,762","141","Ferris B Eways","Shannon Gopaul","Samson Properties (SAMP1)"
"VAAX2029666","RES","ACT","540 Second St #102","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","12/15/23","$1,325,000","$1,325,000.00","","LIBERTY ROW","","2","2","","","No Pool","$750.28","","","","1,766","2006","22314","LIBERTY ROW","18","$1,325,000","1,766","36","Patricia A Vanderhyde","","McEnearney Associates, Inc. (MCE1)"
"VAAX2027128","RES","CLS","540 Second St #205","Alexandria","Alexandria City, VA","2","2/1","Unit/Flat/Apartment","09/22/23","$1,275,000","$1,250,000.00","","LIBERTY ROW","","2","2","1","","No Pool","$720.75","1.02000","1.020","McEnearney Associates, Inc.","1,769","2006","22314","LIBERTY ROW","18","$1,250,000","1,769","1","Sue S Goodhart","Lauren A Bishop","Compass (COMPS8)"
"VAAX2026636","RES","CLS","733 Massey Ln #B","Alexandria","Alexandria City, VA","3","2/1","Interior Row/Townhouse","10/19/23","$730,000","$724,000.00","","OLD TOWN GREENS","","0","0","1","","Yes - Community","$409.42","1.00829","0.975","McEnearney Associates, Inc.","1,783","2000","22314","OLD TOWN GREENS","24","$749,000","1,783","12","Kay A Blemker","Casey Shaw","Compass (COMPS7)"
"VAAX2027690","RES","CLS","309 Franklin St","Alexandria","Alexandria City, VA","4","3/1","End of Row/Townhouse","10/18/23","$1,435,000","$1,375,000.00","","","0.03","0","0","0","","No Pool","$800.78","1.04364","1.044","McEnearney Associates, Inc.","2,229","1963","22314","","61","$1,375,000","1,792","5","VLADIMIR DALLENBACH","Lauren A Bishop","Compass (COMPS7)"
"VAAX2026452","RES","CLS","229 S Payne St","Alexandria","Alexandria City, VA","2","2/1","Detached","09/20/23","$1,085,000","$1,200,000.00","","","0.04","0","0","1","","No Pool","$601.44","0.90417","0.904","KW Metro Center","1,804","1869","22314","","155","$1,200,000","1,804","28","Jeanne V Russell Warner","Andrew Cordner","TTR Sotheby's International Realty (TTRS6)"
"VAAX2028786","RES","CLS","831 S Lee St","Alexandria","Alexandria City, VA","3","3/0","Interior Row/Townhouse","11/28/23","$1,395,000","$1,395,000.00","","","0.04","0","0","0","","No Pool","$770.29","1.00000","1.000","Samson Properties","2,415","1954","22314","YATES GARDENS","70","$1,395,000","1,811","3","Diann S Hicks Carlson","Edward B Murphy","TTR Sotheby's International Realty (TTRS6)"
"VAAX2028730","RES","CLS","125 N Lee St #DH409","Alexandria","Alexandria City, VA","2","2","Penthouse Unit/Flat/Apartment","11/15/23","$1,325,000","$1,325,000.00","","TORPEDO FACTORY","","2","2","","","No Pool","$730.43","1.00000","1.000","Compass","1,814","1985","22314","TORPEDO FACTORY","39","$1,325,000","1,814","5","Elizabeth R Willey","Kelly K Virbickas","Coldwell Banker Realty (CBRB54)"
"VAAX2023002","RES","ACT","509 N Alfred St","Alexandria","Alexandria City, VA","2","2","Detached","05/07/23","$1,099,000","$1,099,000.00","","","0.06","","","","","No Pool","$603.51","","","","1,821","1890","22314","","134","$1,199,000","1,821","258","Ricardo A Wanzer","","Pearson Smith Realty, LLC (PSTH3)"
"VAAX2027770","RES","CLS","25 Wilkes St","Alexandria","Alexandria City, VA","2","2/0","Interior Row/Townhouse","10/26/23","$1,090,000","$1,100,000.00","","HARBORSIDE","","0","0","0","","No Pool","$598.57","0.99091","0.991","TTR Sotheby's International Realty","1,821","1993","22314","HARBORSIDE","31","$1,100,000","1,821","9","Mary K Taylor","Phyllis G Patterson","McEnearney Associates, Inc. (MCE1)"
